,0,1,2,3,4,5
0,6.431817638,0.972852048,3.617718087,1.023281685,1.742615159,1.607661433
1,1.276163588,1.233865579,2.934735539,1.181674557,2.314561037,1.133270045
2,5.118047337,1.447887021,2.693442441,0.912858087,2.15676698,0.994540911
3,5.57726904,1.42171745,2.387100782,0.844036094,1.671993331,1.21182371
4,4.850066029,1.246539848,3.068426399,0.914914341,3.331214874,0.924718298
5,2.368218286,1.447211699,3.796636397,0.691490271,1.351858608,0.9785435
6,6.258638753,1.827426245,2.226820809,0.715262437,1.680365682,0.830054256
7,5.515883389,1.122055551,3.630009732,1.120971921,1.987937713,0.987328267
