,0,1,2,3,4,5
0,6.47531434,1.999266146,3.335841883,4.75609522,3.417272624,4.02506347
1,6.717508131,1.633911957,2.497487253,4.349995122,0.334226417,3.800099201
2,3.716884105,1.431439899,2.426009658,7.166244606,0.202454796,4.408206924
3,4.181848294,2.082936949,2.357838439,8.146477712,1.268398782,3.300758774
4,6.030079064,1.736422713,3.264756767,5.303783828,2.078956153,3.726426925
5,4.749963803,1.79379305,2.490705984,4.902265535,0.113357606,3.258357166
6,2.93940765,2.221736815,2.957398059,0.738462079,0.47500135,4.134956078
7,6.774826198,1.959627202,2.016474197,4.170740693,0.752650317,3.910767794
